"day[1]","gmax","dmax","b","E_star","resnorm"
"2020-08-01",0.0542075506204106,0.0155173790351903,0.061097664681996,0.129903178901816,0.698372683692453
"2020-08-02",0.0652569312916987,0.0121067217675715,0.0383693795657263,0.175850573508781,0.330187357602207
"2020-08-03",0.114566276635212,0.0112528426515349,0.943296448859804,0.744214800595729,0.195053324131078
"2020-08-04",0.075649231304881,0.0248288478760233,0.0300846474918774,0.0131351829531355,0.276877729106725
"2020-08-05",0.100648421602147,0.05468447916934,0.0575887980172226,0.250897246023419,0.353577538180545
"2020-08-06",0.0615263748148212,0.016370853927923,0.0705977038262269,0.00781178951662661,0.399281371778212
"2020-08-07",0.0781891501049976,0.00471508007299914,0.316396366587523,0.698289258806047,0.368783604188931
"2020-08-08",0.0767206726132392,0.0126938135226233,0.316697612847018,0.876514098221068,0.296771544367058
"2020-09-01",0.015540600507086,0.0148169807049843,0.53765122408653,0.0952840271666776,0.0907488610698022
"2020-09-02",0.211636417455853,0.0144494469877933,0.0528380363247094,0.767547735539082,0.479367831379082
"2020-09-03",0.201872031651739,0.0243115540542035,0.0801735503804052,0.891684155495249,0.420513908987276
"2020-09-04",0.0989190127300505,0.0177996740542065,0.00494838722659024,0.275752244608725,0.40027375292003
"2020-09-23",0.0571836242706782,0.0364480469778059,0.262533235950152,0.0649462552386116,0.778367434860433
"2020-09-24",0.275381911797716,0.01967913250086,0.0524036872203995,0.492343190541975,1.08169836843685
"2020-09-25",0.105466772119023,0.0242704558736339,0.0554744311428352,0.137435717591093,0.588853700119988
"2020-09-26",0.346241258759466,0.0380957775252382,0.0878178785765614,0.703550154769438,0.290841402830442
"2020-09-27",0.112050410459018,0.0122030015572741,0.031328890073976,0.462332992924026,0.270976456940968
"2020-09-28",0.102871581067176,0.0546814884534931,0.0279624701882482,0.000326016758656293,0.326336887410981
"2020-09-29",0.0799232125819484,0.0767116249535028,0.144941595592684,0.00724035180707192,0.15381532226269
"2020-09-30",0.134437572298558,0.0822359019147597,0.0475552322273956,0.00457169989039448,0.286918646698916
"2020-10-01",0.712220451346956,0.0194807964015256,0.117446957922028,0.589552255432968,0.573974930005495
"2020-10-02",0.738234194168103,0.00982873843122612,0.0235416183349852,0.86408922979303,0.342182319283797
"2020-10-03",0.0269159760623253,0.0134685946156624,0.305637564526827,0.772465768664795,0.151919850222221
"2020-10-04",0.0133034212780884,0.00926258906217659,0.536612503969749,0.793532421937924,0.0461290193041123
"2020-10-05",0.0716141294131195,0.000508104257736308,0.838627617135625,0.948260874754709,0.356498527073188
"2020-10-06",0.00747168139603959,0.000601129270848357,0.960695875997212,0.00864214558313616,0.47546784825178
"2020-10-06",0.112144557121741,0.00287671242984363,0.734101102997361,0.733385743463573,0.532129899462918
"2020-10-07",0.199044175142341,0.0115117895617874,0.0451557413217017,0.960675530795048,0.325501182561531
"2020-10-08",0.0279140815867307,0.0201945940707042,0.277127817593928,0.0100915515662008,0.391853539928178
"2020-10-09",0.033794917976239,0.00704676787212452,0.0294471663948053,0.113447958924749,0.297493410713167
"2020-10-09",0.172723158787071,0.00863138575337264,0.0925773435029904,0.870843521452257,0.386459693519645
"2020-10-10",0.061094066527243,0.00873465890723595,0.464697252487668,0.962810901681881,0.449869041159157
"2020-10-11",0.0628851662801122,0.00823414076548249,0.0256107033955748,0.813899877402518,0.310627625845821
"2020-10-12",0.0553051616897152,0.0380086381015625,0.066487763632948,0.00973444485364947,0.274288643810041
"2020-10-13",0.0547468778678033,0.0282214942772599,0.0513325435348855,0.0251554610580521,0.18210825958264
"2020-10-14",0.0331486887461311,0.0146959267296251,0.00142605321814885,0.0226016418371436,0.334393924311688
"2020-10-15",0.0603539430756656,0.0358250428762018,0.0329936941337047,0.00869104172349889,0.271189276406638
"2020-10-16",0.00511809854518525,0.0394497815163427,0.709942521549967,0.795038956451609,0.199822492661353
"2020-10-17",0.0509334729988807,0.0234726196369962,0.0827459076797175,0.144880506003987,0.237854055204695
"2020-10-18",0.103388235299457,0.0240297978354778,0.14018382683977,0.652099855704582,0.314133720562287
"2020-10-25",0.10973842902046,0.0642533026976848,0.0340229105652912,0.0163829640340906,0.230931329749002
"2020-10-26",0.0895418083589173,0.0749464302720884,0.0418553008423401,0.00784364211619775,0.187574000335327
"2020-10-27",0.078990762143435,0.0164566952725169,0.0500819926794698,0.259458382137329,0.204058263075175
"2020-10-28",0.203108390676751,0.0278243432303505,0.0939924506932709,0.860664314858599,0.19376631942301
"2020-10-29",0.0405150095316894,0.0356565832448188,0.0583913929931055,0.0102950510106644,0.267369475902768
"2020-10-30",0.0522331627487324,0.0261939333074585,0.0403098581041875,0.0122154850587995,0.404009035014241
"2020-10-31",0.297748234526251,0.0120686332020587,0.202517815285256,0.639406942724616,0.333874752001497
